Voltage(mV),Ferri-Solo,Voltage(mV),Ferri-Solo,Voltage(mV),Ferri-Solo
,,,,360.275,0.328
,,,,359.319,0.323
,,,,358.268,0.329
,,,,357.264,0.33
,,,,356.238,0.332
,,,,355.217,0.335
,,,,354.203,0.345
,,,,353.296,0.334
,,,,352.191,0.342
,,,,351.185,0.346
,,,,350.209,0.346
,,,,349.201,0.347
,,,,348.188,0.354
,,,,347.241,0.352
,,,,346.229,0.356
,,,,345.252,0.352
,,,,344.192,0.358
,,,,343.201,0.359
,,,,342.186,0.364
,,,,341.219,0.364
,,,,340.23,0.363
,,,,339.201,0.365
,,,,338.18,0.373
,,,,337.255,0.365
,,,,336.194,0.373
,,,,335.226,0.375
,,,,334.278,0.374
,,,,333.279,0.373
,,,,332.233,0.375
,,,,331.232,0.375
,,,,330.202,0.379
,,,,329.242,0.378
,,,,328.214,0.381
,,,,327.227,0.38
,,,,326.203,0.384
,,,,325.217,0.383
,,,,324.209,0.385
,,,,323.206,0.386
,,,,322.222,0.394
,,,,321.345,0.382
,,,,320.244,0.389
,,,,319.242,0.391
,,,,318.258,0.39
,,,,317.249,0.392
,,,,316.241,0.395
,,,,315.275,0.393
,,,,314.257,0.396
,,,,313.289,0.394
,,,,312.249,0.397
,,,,311.265,0.397
,,,,310.272,0.401
,,,,309.323,0.402
,,,,308.36,0.397
,,,,307.305,0.398
,,,,306.275,0.403
,,,,305.322,0.398
,,,,304.249,0.403
,,,,303.255,0.404
,,,,302.289,0.403
,,,,301.268,0.403
,,,,300.23,0.406
,,,,299.246,0.405
,,,,298.233,0.408
,,,,297.271,0.406
,,,,296.25,0.409
,,,,295.285,0.406
,,,,294.26,0.409
,,,,293.254,0.408
,,,,292.242,0.409
,,,,291.232,0.409
,,,,290.228,0.414
,,,,289.304,0.408
,,,,288.225,0.411
,,,,287.227,0.413
,,,,286.248,0.412
,,,,285.256,0.412
,,,,284.246,0.415
,,,,283.287,0.414
,,,,282.285,0.415
,,,,281.3,0.413
,,,,280.247,0.415
,,,,279.252,0.414
,,,,278.234,0.416
,,,,277.259,0.416
,,,,276.256,0.415
,,,,275.233,0.416
,,,,274.219,0.419
,,,,273.275,0.415
,,,,272.218,0.418
,,,,271.238,0.419
,,,,270.279,0.419
,,,,269.295,0.416
,,,,268.258,0.419
,,,,267.265,0.418
,,,,266.245,0.419
,,,,265.276,0.418
,,,,264.26,0.419
,,,,263.27,0.419
,,,,262.269,0.42
,,,,261.269,0.42
,,,,260.276,0.42
,,,,259.28,0.421
,,,,258.289,0.424
,,,,257.379,0.418
,,,,256.313,0.42
,,,,255.292,0.421
,,,,254.308,0.421
,,,,253.295,0.421
,,,,252.264,0.423
,,,,251.291,0.421
,,,,250.271,0.422
,,,,249.276,0.421
,,,,248.257,0.422
,,,,247.257,0.422
,,,,246.263,0.422
,,,,245.28,0.424
,,,,244.317,0.422
,,,,243.288,0.422
,,,,242.279,0.424
,,,,241.313,0.42
,,,,240.259,0.423
,,,,239.269,0.423
,,,,238.301,0.422
,,,,237.289,0.423
,,,,236.275,0.423
,,,,235.287,0.422
,,,,234.279,0.424
,,,,233.315,0.422
,,,,232.305,0.424
,,,,231.338,0.421
,,,,230.322,0.422
,,,,229.311,0.422
,,,,228.303,0.422
,,,,227.291,0.423
,,,,226.291,0.424
,,,,225.341,0.421
,,,,224.288,0.422
,,,,223.282,0.421
,,,,222.303,0.421
,,,,221.301,0.422
,,,,220.3,0.423
,,,,219.317,0.422
,,,,218.331,0.421
,,,,217.339,0.42
,,,,216.319,0.421
,,,,215.319,0.421
,,,,214.313,0.421
,,,,213.329,0.42
,,,,212.338,0.42
,,,,211.326,0.421
,,,,210.323,0.421
,,,,209.359,0.419
,,,,208.331,0.421
,,,,207.346,0.42
,,,,206.38,0.419
,,,,205.389,0.418
,,,,204.363,0.419
,,,,203.36,0.418
,,,,202.347,0.419
,,,,201.36,0.418
,,,,200.344,0.418
,,,,199.346,0.417
,,,,198.332,0.418
,,,,197.334,0.417
,,,,196.334,0.417
,,,,195.326,0.417
,,,,194.327,0.418
,,,,193.382,0.414
,,,,192.342,0.415
,,,,191.336,0.415
,,,,190.348,0.415
,,,,189.333,0.415
,,,,188.323,0.415
,,,,187.343,0.414
,,,,186.338,0.414
,,,,185.343,0.412
,,,,184.327,0.413
,,,,183.331,0.413
,,,,182.342,0.413
,,,,181.346,0.412
,,,,180.368,0.411
,,,,179.356,0.411
,,,,178.347,0.41
,,,,177.355,0.409
,,,,176.334,0.41
,,,,175.333,0.409
,,,,174.359,0.408
,,,,173.34,0.408
,,,,172.328,0.408
,,,,171.336,0.407
,,,,170.331,0.408
,,,,169.341,0.406
,,,,168.34,0.407
,,,,167.363,0.405
,,,,166.363,0.405
,,,,165.359,0.404
,,,,164.353,0.404
,,,,163.349,0.403
,,,,162.35,0.402
,,,,161.367,0.401
,,,,160.344,0.401
,,,,159.348,0.4
,,,,158.364,0.399
,,,,157.352,0.4
,,,,156.356,0.399
,,,,155.37,0.398
,,,,154.38,0.397
,,,,153.373,0.396
,,,,152.362,0.396
,,,,151.356,0.395
,,,,150.362,0.394
,,,,149.359,0.393
,,,,148.359,0.393
,,,,147.352,0.391
,,,,146.35,0.391
,,,,145.355,0.39
,,,,144.35,0.39
,,,,143.347,0.389
,,,,142.369,0.388
,,,,141.375,0.387
,,,,140.37,0.386
,,,,139.372,0.384
,,,,138.363,0.384
,,,,137.37,0.383
,,,,136.368,0.382
,,,,135.364,0.381
,,,,134.368,0.379
,,,,133.363,0.379
,,,,132.363,0.377
,,,,131.359,0.377
,,,,130.372,0.377
,,,,129.405,0.373
,,,,128.387,0.374
,,,,127.385,0.373
,,,,126.392,0.37
,,,,125.369,0.369
,,,,124.372,0.369
,,,,123.381,0.367
,,,,122.378,0.366
,,,,121.371,0.364
,,,,120.375,0.363
,,,,119.368,0.362
,,,,118.378,0.36
,,,,117.374,0.36
,,,,116.399,0.358
,,,,115.395,0.356
,,,,114.395,0.354
,,,,113.394,0.353
,,,,112.387,0.352
,,,,111.391,0.35
,,,,110.409,0.347
,,,,109.392,0.346
,,,,108.385,0.344
,,,,107.391,0.343
,,,,106.394,0.341
,,,,105.383,0.341
,,,,104.395,0.339
,,,,103.413,0.336
,,,,102.419,0.333
,,,,101.403,0.332
,,,,100.402,0.331
,,,,99.404,0.328
,,,,98.408,0.326
,,,,97.396,0.324
,,,,96.392,0.322
,,,,95.386,0.32
,,,,94.402,0.317
,,,,93.39,0.315
,,,,92.389,0.313
,,,,91.391,0.311
,,,,90.407,0.308
,,,,89.413,0.307
,,,,88.419,0.302
,,,,87.399,0.301
,,,,86.414,0.297
,,,,85.406,0.295
,,,,84.405,0.292
,,,,83.401,0.29
,,,,82.403,0.287
,,,,81.395,0.284
,,,,80.398,0.281
,,,,79.398,0.278
,,,,78.408,0.275
,,,,77.411,0.272
,,,,76.418,0.268
,,,,75.415,0.264
,,,,74.413,0.261
,,,,73.41,0.258
,,,,72.416,0.253
,,,,71.408,0.251
,,,,70.42,0.247
,,,,69.414,0.243
,,,,68.404,0.24
,,,,67.407,0.236
,,,,66.415,0.232
,,,,65.419,0.228
,,,,64.425,0.224
,,,,63.425,0.219
,,,,62.441,0.213
,,,,61.423,0.21
,,,,60.421,0.205
,,,,59.421,0.2
,,,,58.424,0.194
,,,,57.408,0.191
,,,,56.419,0.184
,,,,55.404,0.181
,,,,54.421,0.173
,,,,53.399,0.17
,,,,52.414,0.163
,,,,51.411,0.158
,,,,50.431,0.15
,,,,49.405,0.148
,,,,48.429,0.14
,,,,47.422,0.134
,,,,46.436,0.126
,,,,45.416,0.122
,,,,44.422,0.115
,,,,43.427,0.108
,,,,42.421,0.099
,,,,41.406,0.095
,,,,40.422,0.087
,,,,39.427,0.081
,,,,38.446,0.072
,,,,37.433,0.065
,,,,36.432,0.058
,,,,35.436,0.05
,,,,34.444,0.038
,,,,33.41,0.035
,,,,32.428,0.024
,,,,31.427,0.018
,,,,30.441,0.006
,,,,29.411,-0.001
,,,,28.417,-0.01
,,,,27.416,-0.015
,,,,26.439,-0.029
,,,,25.421,-0.034
,,,,24.442,-0.047
,,,,23.426,-0.054
,,,,22.447,-0.066
,,,,21.428,-0.075
,,,,20.42,-0.083
,,,,19.434,-0.092
,,,,18.447,-0.108
,,,,17.41,-0.112
,,,,16.432,-0.125
,,,,15.418,-0.135
,,,,14.423,-0.145
,,,,13.424,-0.153
,,,,12.441,-0.165
,,,,11.438,-0.174
,,,,10.449,-0.189
,,,,9.422,-0.196
,,,,8.43,-0.211
,,,,7.413,-0.217
,,,,6.438,-0.231
,,,,5.415,-0.241
,,,,4.406,-0.251
,,,,3.406,-0.262
,,,,2.407,-0.276
,,,,1.385,-0.281
,,,,0.419,-0.295
,,,,-0.583,-0.304
,,,,-1.562,-0.319
,,,,-2.584,-0.327
,,,,-3.571,-0.34
,,,,-4.577,-0.348
,,,,-5.564,-0.362
,,,,-6.581,-0.368
,,,,-7.567,-0.383
,,,,-8.578,-0.391
,,,,-9.562,-0.405
,,,,-10.581,-0.411
,,,,-11.57,-0.421
,,,,-12.554,-0.431
,,,,-13.536,-0.448
,,,,-14.57,-0.45
,,,,-15.542,-0.464
,,,,-16.546,-0.472
,,,,-17.54,-0.486
,,,,-18.563,-0.491
,,,,-19.549,-0.503
,,,,-20.555,-0.511
,,,,-21.55,-0.526
,,,,-22.581,-0.529
,,,,-23.568,-0.539
,,,,-24.56,-0.544
,,,,-25.531,-0.556
,,,,-26.546,-0.563
,,,,-27.538,-0.57
,,,,-28.532,-0.579
,,,,-29.523,-0.593
,,,,-30.572,-0.592
,,,,-31.535,-0.603
,,,,-32.536,-0.61
,,,,-33.525,-0.62
,,,,-34.549,-0.625
,,,,-35.546,-0.632
,,,,-36.556,-0.636
,,,,-37.528,-0.647
,,,,-38.545,-0.648
,,,,-39.51,-0.659
,,,,-40.531,-0.661
,,,,-41.5,-0.672
,,,,-42.542,-0.676
,,,,-43.548,-0.68
,,,,-44.529,-0.684
,,,,-45.516,-0.696
,,,,-46.568,-0.693
,,,,-47.532,-0.702
,,,,-48.549,-0.707
,,,,-49.563,-0.711
,,,,-50.559,-0.712
,,,,-51.527,-0.719
,,,,-52.534,-0.721
,,,,-53.516,-0.729
,,,,-54.548,-0.729
,,,,-55.529,-0.736
,,,,-56.544,-0.736
,,,,-57.506,-0.743
,,,,-58.529,-0.745
,,,,-59.532,-0.748
,,,,-60.524,-0.751
,,,,-61.517,-0.758
,,,,-62.567,-0.754
,,,,-63.506,-0.76
,,,,-64.506,-0.761
,,,,-65.484,-0.766
,,,,-66.51,-0.767
,,,,-67.498,-0.771
,,,,-68.512,-0.772
,,,,-69.499,-0.776
,,,,-70.525,-0.775
,,,,-71.498,-0.78
,,,,-72.524,-0.78
,,,,-73.499,-0.784
,,,,-74.548,-0.784
,,,,-75.542,-0.785
,,,,-76.503,-0.786
,,,,-77.489,-0.792
,,,,-78.543,-0.788
,,,,-79.481,-0.792
,,,,-80.492,-0.794
,,,,-81.496,-0.795
,,,,-82.516,-0.795
,,,,-83.492,-0.798
,,,,-84.5,-0.798
,,,,-85.486,-0.802
,,,,-86.538,-0.8
,,,,-87.512,-0.802
,,,,-88.52,-0.802
,,,,-89.485,-0.805
,,,,-90.505,-0.804
,,,,-91.496,-0.804
,,,,-92.483,-0.806
,,,,-93.479,-0.81
,,,,-94.564,-0.806
,,,,-95.496,-0.809
,,,,-96.514,-0.809
,,,,-97.511,-0.811
,,,,-98.54,-0.81
,,,,-99.532,-0.812
,,,,-100.564,-0.811
,,,,-101.532,-0.813
,,,,-102.559,-0.811
,,,,-103.499,-0.814
,,,,-104.514,-0.813
,,,,-105.484,-0.815
,,,,-106.512,-0.815
,,,,-107.516,-0.815
,,,,-108.491,-0.814
,,,,-109.46,-0.817
,,,,-110.536,-0.814
,,,,-111.476,-0.817
,,,,-112.501,-0.817
,,,,-113.514,-0.817
,,,,-114.493,-0.817
,,,,-115.46,-0.818
,,,,-116.462,-0.818
,,,,-117.441,-0.819
,,,,-118.492,-0.818
,,,,-119.452,-0.82
,,,,-120.487,-0.819
,,,,-121.455,-0.82
,,,,-122.477,-0.82
,,,,-123.478,-0.82
,,,,-124.474,-0.82
,,,,-125.469,-0.822
,,,,-126.554,-0.819
,,,,-127.469,-0.821
,,,,-128.449,-0.821
,,,,-129.441,-0.821
,,,,-130.465,-0.821
,,,,-131.438,-0.822
,,,,-132.459,-0.821
,,,,-133.436,-0.823
,,,,-134.473,-0.821
,,,,-135.427,-0.823
,,,,-136.456,-0.822
,,,,-137.433,-0.823
,,,,-138.485,-0.822
,,,,-139.478,-0.822
,,,,-140.445,-0.822
,,,,-141.404,-0.825
,,,,-142.488,-0.822
,,,,-143.413,-0.823
,,,,-144.433,-0.824
,,,,-145.448,-0.824
,,,,-146.47,-0.823
,,,,-147.442,-0.824
,,,,-148.462,-0.824
,,,,-149.452,-0.825
,,,,-150.523,-0.824
,,,,-151.499,-0.824
,,,,-152.516,-0.823
,,,,-153.463,-0.824
,,,,-154.478,-0.824
,,,,-155.474,-0.824
,,,,-156.44,-0.824
,,,,-157.424,-0.826
,,,,-158.531,-0.824
,,,,-159.433,-0.825
,,,,-160.432,-0.825
,,,,-161.426,-0.826
,,,,-162.458,-0.825
,,,,-163.446,-0.826
,,,,-164.473,-0.825
,,,,-165.424,-0.826
,,,,-166.465,-0.825
,,,,-167.402,-0.826
,,,,-168.42,-0.825
,,,,-169.389,-0.827
,,,,-170.449,-0.826
,,,,-171.458,-0.826
,,,,-172.426,-0.826
,,,,-173.398,-0.828
,,,,-174.497,-0.825
,,,,-175.428,-0.827
,,,,-176.461,-0.827
,,,,-177.488,-0.827
,,,,-178.485,-0.827
,,,,-179.433,-0.827
,,,,-180.431,-0.826
,,,,-181.398,-0.828
,,,,-182.458,-0.826
,,,,-183.413,-0.828
,,,,-184.452,-0.827
,,,,-185.399,-0.828
,,,,-186.434,-0.828
,,,,-187.441,-0.828
,,,,-188.431,-0.828
,,,,-189.423,-0.83
,,,,-190.538,-0.826
,,,,-191.421,-0.828
,,,,-192.418,-0.829
,,,,-193.411,-0.829
,,,,-194.451,-0.829
,,,,-195.425,-0.829
,,,,-196.46,-0.829
,,,,-197.444,-0.83
,,,,-198.504,-0.829
,,,,-199.446,-0.83
,,,,-200.493,-0.829
,,,,-201.476,-0.831
,,,,-202.548,-0.83
,,,,-203.553,-0.83
,,,,-204.496,-0.83
,,,,-205.448,-0.832
,,,,-206.535,-0.829
,,,,-207.423,-0.831
,,,,-208.442,-0.831
,,,,-209.453,-0.831
,,,,-210.468,-0.83
,,,,-211.421,-0.831
,,,,-212.431,-0.831
,,,,-213.399,-0.833
,,,,-214.483,-0.831
,,,,-215.433,-0.832
,,,,-216.451,-0.831
,,,,-217.388,-0.833
,,,,-218.417,-0.832
,,,,-219.4,-0.832
,,,,-220.38,-0.832
,,,,-221.355,-0.834
,,,,-222.494,-0.831
,,,,-223.378,-0.833
,,,,-224.381,-0.833
,,,,-225.386,-0.834
,,,,-226.426,-0.833
,,,,-227.414,-0.834
,,,,-228.461,-0.833
,,,,-229.409,-0.835
,,,,-230.446,-0.833
,,,,-231.358,-0.835
,,,,-232.385,-0.834
,,,,-233.341,-0.835
,,,,-234.393,-0.835
,,,,-235.398,-0.834
,,,,-236.353,-0.835
,,,,-237.319,-0.837
,,,,-238.433,-0.834
,,,,-239.34,-0.836
,,,,-240.381,-0.837
,,,,-241.41,-0.836
,,,,-242.404,-0.836
,,,,-243.346,-0.837
,,,,-244.349,-0.836
,,,,-245.321,-0.838
,,,,-246.401,-0.836
,,,,-247.349,-0.838
,,,,-248.401,-0.837
,,,,-249.347,-0.838
,,,,-250.397,-0.838
,,,,-251.401,-0.838
,,,,-252.396,-0.838
,,,,-253.398,-0.84
,,,,-254.551,-0.837
,,,,-255.397,-0.839
,,,,-256.389,-0.838
,,,,-257.367,-0.839
,,,,-258.382,-0.838
,,,,-259.342,-0.839
,,,,-260.366,-0.839
,,,,-261.332,-0.841
,,,,-262.395,-0.839
,,,,-263.311,-0.841
,,,,-264.348,-0.84
,,,,-265.32,-0.841
,,,,-266.393,-0.84
,,,,-267.382,-0.84
,,,,-268.333,-0.84
,,,,-269.28,-0.843
,,,,-270.399,-0.84
,,,,-271.275,-0.842
,,,,-272.311,-0.842
,,,,-273.327,-0.843
,,,,-274.364,-0.842
,,,,-275.317,-0.843
,,,,-276.336,-0.842
,,,,-277.324,-0.845
,,,,-278.419,-0.843
,,,,-279.388,-0.844
,,,,-280.415,-0.842
,,,,-281.331,-0.844
,,,,-282.356,-0.843
,,,,-283.339,-0.844
,,,,-284.301,-0.844
,,,,-285.276,-0.847
,,,,-286.441,-0.843
,,,,-287.301,-0.845
,,,,-288.301,-0.845
,,,,-289.309,-0.846
,,,,-290.351,-0.845
,,,,-291.336,-0.847
,,,,-292.394,-0.845
,,,,-293.338,-0.847
,,,,-294.385,-0.844
,,,,-295.284,-0.847
,,,,-296.322,-0.846
,,,,-297.285,-0.848
,,,,-298.36,-0.848
,,,,-299.389,-0.846
,,,,-300.355,-0.847
,,,,-301.322,-0.85
,,,,-302.484,-0.846
,,,,-303.378,-0.849
,,,,-304.434,-0.849
,,,,-305.487,-0.848
,,,,-306.481,-0.847
,,,,-307.394,-0.848
,,,,-308.383,-0.848
,,,,-309.341,-0.85
,,,,-310.421,-0.848
,,,,-311.342,-0.85
,,,,-312.385,-0.849
,,,,-313.31,-0.85
,,,,-314.363,-0.849
,,,,-315.348,-0.849
,,,,-316.327,-0.85
,,,,-317.324,-0.853
,,,,-318.485,-0.848
,,,,-319.306,-0.851
,,,,-320.299,-0.85
,,,,-321.28,-0.852
,,,,-322.313,-0.851
,,,,-323.283,-0.852
,,,,-324.324,-0.851
,,,,-325.29,-0.853
,,,,-326.372,-0.851
,,,,-327.276,-0.853
,,,,-328.329,-0.852
,,,,-329.301,-0.854
,,,,-330.406,-0.853
,,,,-331.419,-0.852
,,,,-332.336,-0.852
,,,,-333.261,-0.856
,,,,-334.401,-0.851
,,,,-335.256,-0.854
,,,,-336.285,-0.855
,,,,-337.305,-0.855
,,,,-338.326,-0.854
,,,,-339.262,-0.856
,,,,-340.281,-0.855
,,,,-341.26,-0.857
,,,,-342.368,-0.854
,,,,-343.313,-0.857
,,,,-344.359,-0.854
,,,,-345.275,-0.857
,,,,-346.307,-0.856
,,,,-347.295,-0.857
,,,,-348.262,-0.856
,,,,-349.245,-0.861
,,,,-350.441,-0.854
,,,,-351.283,-0.857
,,,,-352.304,-0.858
,,,,-353.316,-0.859
,,,,-354.378,-0.858
,,,,-355.367,-0.86
,,,,-356.444,-0.857
,,,,-357.389,-0.86
,,,,-358.442,-0.857
,,,,-359.313,-0.86
,,,,-360.338,-0.858
,,,,-361.276,-0.861
,,,,-362.355,-0.86
,,,,-363.365,-0.859
,,,,-364.301,-0.86
,,,,-365.246,-0.865
,,,,-366.412,-0.859
,,,,-367.28,-0.863
,,,,-368.323,-0.863
,,,,-369.367,-0.862
,,,,-370.356,-0.861
,,,,-371.273,-0.863
,,,,-372.287,-0.862
,,,,-373.242,-0.866
,,,,-374.343,-0.863
,,,,-375.279,-0.865
,,,,-376.338,-0.863
,,,,-377.269,-0.866
,,,,-378.331,-0.865
,,,,-379.339,-0.865
,,,,-380.334,-0.866
,,,,-381.335,-0.871
,,,,-382.544,-0.863
,,,,-383.352,-0.867
,,,,-384.329,-0.867
,,,,-385.313,-0.869
,,,,-386.351,-0.867
,,,,-387.299,-0.87
,,,,-388.351,-0.868
,,,,-389.309,-0.871
,,,,-390.387,-0.867
,,,,-391.285,-0.871
,,,,-392.344,-0.869
,,,,-393.308,-0.874
,,,,-394.423,-0.871
,,,,-395.431,-0.87
,,,,-396.359,-0.871
,,,,-397.301,-0.877
,,,,-398.472,-0.869
,,,,-399.315,-0.875
,,,,-400.356,-0.875
,,,,-401.401,-0.875
,,,,-402.442,-0.873
,,,,-403.385,-0.876
,,,,-404.434,-0.875
,,,,-405.415,-0.88
,,,,-406.561,-0.875
,,,,-407.515,-0.878
,,,,-408.57,-0.874
,,,,-409.449,-0.878
,,,,-410.47,-0.877
,,,,-411.438,-0.877
,,,,-412.38,-0.878
,,,,-413.343,-0.885
,,,,-414.539,-0.875
,,,,-415.342,-0.88
,,,,-416.338,-0.881
,,,,-417.335,-0.882
,,,,-418.379,-0.881
,,,,-419.35,-0.884
,,,,-420.417,-0.881
,,,,-421.341,-0.885
,,,,-422.401,-0.88
,,,,-423.266,-0.885
,,,,-424.304,-0.883
,,,,-425.239,-0.888
,,,,-426.331,-0.886
,,,,-427.35,-0.884
,,,,-428.285,-0.885
,,,,-429.237,-0.894
,,,,-430.429,-0.884
,,,,-431.285,-0.89
,,,,-432.343,-0.891
,,,,-433.405,-0.889
,,,,-434.398,-0.887
,,,,-435.293,-0.89
,,,,-436.284,-0.889
,,,,-437.221,-0.896
,,,,-438.327,-0.89
,,,,-439.234,-0.896
,,,,-440.293,-0.891
,,,,-441.199,-0.897
,,,,-442.266,-0.896
,,,,-443.262,-0.896
,,,,-444.241,-0.897
,,,,-445.228,-0.907
,,,,-446.46,-0.891
,,,,-447.228,-0.899
,,,,-448.225,-0.9
,,,,-449.214,-0.902
,,,,-450.253,-0.901
,,,,-451.21,-0.904
,,,,-452.269,-0.902
,,,,-453.232,-0.908
,,,,-454.329,-0.901
,,,,-455.221,-0.908
,,,,-456.299,-0.905
,,,,-457.271,-0.912
,,,,-458.406,-0.909
,,,,-459.429,-0.905
,,,,-460.327,-0.906
,,,,-461.234,-0.917
,,,,-462.398,-0.903
,,,,-463.203,-0.913
,,,,-464.231,-0.914
,,,,-465.264,-0.913
,,,,-466.274,-0.911
,,,,-467.183,-0.916
,,,,-468.207,-0.915
,,,,-469.164,-0.923
,,,,-470.312,-0.915
,,,,-471.226,-0.921
,,,,-472.281,-0.915
,,,,-473.171,-0.922
,,,,-474.206,-0.92
,,,,-475.186,-0.92
,,,,-476.144,-0.922
,,,,-477.123,-0.935
,,,,-478.369,-0.917
,,,,-479.156,-0.926
,,,,-480.164,-0.928
,,,,-481.195,-0.931
,,,,-482.257,-0.928
,,,,-483.227,-0.934
,,,,-484.336,-0.928
,,,,-485.26,-0.935
,,,,-486.32,-0.926
,,,,-487.164,-0.935
,,,,-488.201,-0.932
,,,,-489.13,-0.94
,,,,-490.219,-0.938
,,,,-491.24,-0.935
,,,,-492.167,-0.936
,,,,-493.097,-0.951
,,,,-494.322,-0.935
,,,,-495.15,-0.946
,,,,-496.216,-0.948
,,,,-497.286,-0.945
,,,,-498.289,-0.941
,,,,-499.178,-0.948
,,,,-500.195,-0.946
,,,,-501.148,-0.957
,,,,-502.287,-0.947
,,,,-503.202,-0.956
,,,,-504.28,-0.95
,,,,-505.205,-0.958
,,,,-506.284,-0.958
,,,,-507.307,-0.959
,,,,-508.302,-0.96
,,,,-509.313,-0.975
,,,,-510.598,-0.95
,,,,-511.326,-0.961
,,,,-512.291,-0.963
,,,,-513.262,-0.967
,,,,-514.289,-0.963
,,,,-515.212,-0.971
,,,,-516.268,-0.966
,,,,-517.193,-0.976
,,,,-518.288,-0.967
,,,,-519.149,-0.977
,,,,-520.204,-0.974
,,,,-521.158,-0.983
,,,,-522.276,-0.98
,,,,-523.283,-0.975
,,,,-524.181,-0.977
,,,,-525.088,-0.994
,,,,-526.285,-0.975
,,,,-527.069,-0.988
,,,,-528.121,-0.991
,,,,-529.174,-0.992
,,,,-530.203,-0.986
,,,,-531.113,-0.994
,,,,-532.148,-0.993
,,,,-533.115,-1.005
,,,,-534.287,-0.996
,,,,-535.223,-1.002
,,,,-536.289,-0.995
,,,,-537.157,-1.003
,,,,-538.187,-1.002
,,,,-539.156,-1.002
,,,,-540.093,-1.004
,,,,-541.058,-1.021
,,,,-542.315,-0.999
,,,,-543.082,-1.011
,,,,-544.084,-1.013
,,,,-545.092,-1.017
,,,,-546.152,-1.015
,,,,-547.123,-1.023
,,,,-548.219,-1.016
,,,,-549.142,-1.025
,,,,-550.222,-1.015
,,,,-551.068,-1.026
,,,,-552.123,-1.022
,,,,-553.06,-1.032
,,,,-554.179,-1.03
,,,,-555.214,-1.027
,,,,-556.151,-1.028
,,,,-557.091,-1.044
,,,,-558.341,-1.027
,,,,-559.167,-1.039
,,,,-560.254,-1.043
,,,,-561.359,-1.039
,,,,-562.347,-1.033
,,,,-563.213,-1.039
,,,,-564.196,-1.037
,,,,-565.122,-1.048
,,,,-566.252,-1.039
,,,,-567.132,-1.047
,,,,-568.199,-1.041
,,,,-569.087,-1.049
,,,,-570.156,-1.047
,,,,-571.151,-1.047
,,,,-572.116,-1.049
,,,,-573.112,-1.063
,,,,-574.39,-1.041
,,,,-575.12,-1.051
,,,,-576.111,-1.052
,,,,-577.088,-1.055
,,,,-578.13,-1.052
,,,,-579.08,-1.058
,,,,-580.156,-1.054
,,,,-581.107,-1.061
,,,,-582.223,-1.052
,,,,-583.094,-1.061
,,,,-584.179,-1.058
,,,,-585.15,-1.065
,,,,-586.312,-1.061
,,,,-587.336,-1.056
,,,,-588.218,-1.056
,,,,-589.105,-1.069
,,,,-590.331,-1.053
,,,,-591.085,-1.063
,,,,-592.144,-1.064
,,,,-593.195,-1.064
,,,,-594.216,-1.059
,,,,-595.124,-1.064
,,,,-596.159,-1.062
,,,,-597.117,-1.071
,,,,-598.303,-1.063
